2026-01-11 15:27:12,298 - Dataset uploaded: AED4weeks.csv
2026-01-11 15:47:25,085 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:29,620 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:30,723 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:30,733 - Action: SAMPLING | Details: Size: 350, Seed: 67
2026-01-11 15:47:30,960 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:47:34,749 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:47:47,647 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:47:48,974 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:01,913 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:08,170 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:10,061 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:37,050 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:37,413 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:37,487 - Action: DATA_MODIFY | Details: Updated 2 records: Age = 109.0
2026-01-11 15:48:37,731 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:48:59,271 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:50:29,428 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:50:30,113 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:55:25,139 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 15:55:28,613 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 15:55:28,631 - Action: APP_START | Details: User launched application
2026-01-11 15:55:28,880 - Action: PAGE_VIEW | Details: Dashboard
2026-01-11 15:55:33,861 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:35,347 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:35,454 - Action: SCHEDULE_OPTIMIZATION | Details: Task 1 - Cost: £1,755.00
2026-01-11 15:55:35,692 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:40,318 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:42,702 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:50,442 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:50,607 - Action: SCHEDULE_OPTIMIZATION | Details: Task 2 - Deviation: 3.67
2026-01-11 15:55:50,832 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:58,249 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:55:58,470 - Action: SCHEDULE_OPTIMIZATION | Details: Task 3 - Cost: £1,762.00
2026-01-11 15:55:58,731 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 15:56:03,748 - Action: PAGE_VIEW | Details: Analytics
2026-01-11 15:56:05,982 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:56:08,317 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:56:08,325 - Action: SAMPLING | Details: Size: 400, Seed: 67
2026-01-11 15:56:08,577 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 15:56:12,119 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:24,224 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:28,750 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:30,023 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:50,324 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:50,671 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 15:56:50,763 - Action: DATA_MODIFY | Details: Updated 2 records: Age changed from [101, 102] to 105.0
2026-01-11 15:56:51,040 - Action: PAGE_VIEW | Details: Data Management
2026-01-11 16:52:59,648 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 16:53:01,104 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 16:53:01,111 - Action: APP_START | Details: User launched application
2026-01-11 16:53:01,373 - Action: PAGE_VIEW | Details: Dashboard
2026-01-11 16:53:04,414 - Action: APP_EXIT | Details: User exited application
2026-01-11 16:53:12,299 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 16:53:16,829 - Action: DATA_UPLOAD | Details: File: AED4weeks.csv, Records: 8781
2026-01-11 16:53:16,842 - Action: APP_START | Details: User launched application
2026-01-11 16:53:17,014 - Action: PAGE_VIEW | Details: Dashboard
2026-01-11 16:53:20,923 - Action: PAGE_VIEW | Details: Scheduling
2026-01-11 16:53:22,453 - Action: PAGE_VIEW | Details: Analytics
2026-01-11 16:53:24,264 - Action: PAGE_VIEW | Details: Sampling
2026-01-11 16:53:25,453 - Action: PAGE_VIEW | Details: Data Management
